,CreditScore,AnnualIncome,LoanAmount,LoanDuration,Age,EmploymentStatus,EducationLevel,DebtToIncomeRatio,InterestRate,JobTenure,LoanApproved
8858,310,81471.20000000001,11964.0,8.1,52,1,3,0.7135726049224416,0.1935721501697372,5,0
8859,572,19381.0,28975.0,60.0,20,0,4,0.4450784476479326,0.2451629578426188,4,0
8860,604,205632.0,16439.0,48.0,42,0,4,0.2138219043696979,0.2226093407685168,3,1
8861,438,49243.2,17741.0,1.8,46,0,1,0.6923184266333996,0.2411592384700101,18,0
8862,660,59402.0,14345.0,72.0,63,0,4,0.477632720314045,0.2068591694362548,3,1
8863,569,33720.0,14379.0,48.0,39,0,0,0.4375382449136444,0.1821850778404672,3,1
8864,310,60753.600000000006,28116.0,9.9,46,1,3,0.9280262139921932,0.0609837462771693,15,0
8865,795,15064.8,20446.0,2.7,59,1,2,0.337845840768623,0.227136117997639,30,0
8866,636,86330.0,13066.0,60.0,64,0,1,0.2194866828772236,0.1655272177537975,6,1
8867,367,38603.2,23439.0,9.0,35,0,2,0.67412984759126,0.0371038315524492,6,0
8868,743,64090.0,6363.52,10.0,43,2,1,0.2662366320404807,0.2548367554710921,13,1
8869,485,53420.0,21101.0,24.3,33,2,0,0.3285853240452192,0.225655199109614,10,0
8870,532,32941.0,14024.0,60.0,42,0,0,0.0946134760785934,0.2396858366444657,1,0
8871,477,53260.0,27681.0,18.0,43,2,2,0.4230378998399789,0.1001319949034864,9,0
8872,425,60788.8,19473.0,5.4,45,0,0,0.864330055696063,0.2894072706767746,7,0
8873,537,133782.0,19504.0,72.0,26,0,0,0.6156612098445038,0.264681208780004,9,1
8874,606,85196.0,9975.0,60.0,37,0,1,0.2216380480644343,0.2413497819276973,1,1
8875,540,15000.0,18279.0,84.0,51,0,0,0.3132277635385165,0.2944315033850264,8,0
8876,307,61584.8,19192.0,13.5,44,2,1,0.3530706755574481,0.0508037613513005,5,0
8877,587,30971.0,20732.0,108.0,46,0,0,0.0859345287163526,0.2886398803307511,2,0
8878,671,30420.0,15624.0,36.0,72,0,0,0.1981296051156767,0.1740687335196845,5,0
8879,769,59936.0,12080.0,27.0,35,0,3,0.5771100691092125,0.1622341886905747,14,1
8880,565,46652.0,14756.0,36.0,42,0,0,0.0924748745127566,0.2318001472307952,5,0
8881,476,60344.0,18795.0,60.0,35,0,3,0.7955079379044995,0.2627163736091839,7,0
8882,387,32837.6,31382.0,7.2,43,0,2,0.2781645098851638,0.1367375818371027,0,0
8883,308,51473.600000000006,18023.0,10.8,43,0,0,0.7124246391930826,0.1844466257438156,20,0
8884,727,53188.0,18502.0,5.4,59,1,2,0.4538857828634713,0.2215047513645846,34,0
8885,568,100621.0,14037.0,60.0,46,2,3,0.3215405151558628,0.2509887456844265,3,0
8886,613,75368.0,18027.0,72.0,41,0,3,0.2989078836485377,0.2382168001932788,4,0
8887,405,43847.2,22832.0,10.8,46,1,2,0.7939058878926836,0.0114530579079251,5,0
8888,392,60546.4,18965.0,9.9,40,1,0,0.5199494301462394,0.0216610361820185,7,0
8889,407,50286.4,18647.0,12.6,40,0,0,0.5514104604252873,0.2444106597799448,3,0
8890,624,26147.0,22259.0,48.0,38,0,4,0.3371745055417877,0.195187399110261,2,0
8891,489,57831.2,16957.0,5.4,39,0,0,0.1084768290591312,0.2835852190629589,4,0
8892,556,27179.0,23544.0,60.0,41,0,4,0.2247501837923553,0.2004352,6,0
8893,547,76396.0,10417.28,7.0,60,1,4,0.713810421800155,0.2558487032616728,21,1
8894,527,41617.0,8549.0,96.0,21,0,1,0.185185394186028,0.2758301560632434,4,0
8895,588,64385.0,32409.0,12.0,53,0,3,0.3890204495050926,0.1958736621353795,6,0
8896,585,37438.4,18593.0,1.8,34,1,2,0.9502908587728884,0.0603863555330498,8,0
8897,490,70850.40000000001,15633.0,5.4,57,0,1,0.0173586337850845,0.1229284632015068,11,0
8898,481,49989.600000000006,15167.0,9.0,46,2,4,0.9885038526149728,0.2255194735545353,13,0
8899,486,45740.8,17655.0,17.1,38,0,3,0.0284652791403866,0.2854395770412981,6,0
8900,379,46686.4,16357.0,10.8,48,2,3,0.5520944541696162,0.2505167664651757,23,0
8901,635,52767.2,16966.0,4.5,52,2,2,0.6963098811784725,0.1354211948569841,33,0
8902,480,84215.20000000001,12728.0,8.1,54,2,0,0.5570648279230115,0.0885748243559703,13,0
8903,610,29393.6,32093.0,0.9,59,0,1,0.8443052066159014,0.2673735419455229,17,0
8904,607,73802.0,22227.0,48.0,43,0,0,0.401817106527829,0.2109053773474287,4,0
8905,567,50216.0,17556.0,3.6,54,1,4,0.0114752217779355,0.1196567447236601,31,0
8906,576,51732.0,42040.0,12.0,54,0,3,0.4639428807286747,0.1772761283719086,7,0
8907,397,31444.0,18419.0,17.1,45,0,1,0.7453953140721007,0.1016773150244457,10,0
8908,678,33860.0,20644.0,16.2,43,1,3,0.3177611529653737,0.2581097945020666,23,0
8909,431,46696.8,26598.0,1.8,62,1,3,0.6388958381052053,0.0334933057227636,39,0
8910,586,72650.0,11385.0,96.0,38,0,3,0.6179127758528116,0.2541692626995808,1,0
8911,626,200273.0,32217.0,36.0,40,0,2,0.0851585350244629,0.194495532373704,2,1
8912,550,140693.0,20151.0,72.0,32,0,1,0.5148702653218534,0.2497146828598459,2,1
8913,635,27626.0,24486.0,60.0,43,1,1,0.4755961282727278,0.1849518462104754,1,0
8914,397,53616.8,23270.0,0.9,36,2,1,0.1463761911903125,0.254366601587529,16,0
8915,620,48057.0,14531.0,72.0,53,0,1,0.0828319172923911,0.1963667066831876,5,0
8916,423,65621.6,20800.0,16.2,46,0,3,0.1557541415143368,0.1564963232599123,26,0
8917,546,52930.0,41864.0,120.0,50,0,3,0.3736883524745735,0.2936562141398008,4,0
8918,566,63886.0,9925.120000000004,12.0,53,1,2,0.4851890839378269,0.1855026184038944,27,1
8919,593,37320.0,9228.0,120.0,32,0,1,0.2958088522127262,0.2905649506200414,3,0
8920,690,34439.200000000004,18954.0,11.7,46,1,4,0.1388465814170139,0.1024387063510768,4,0
8921,797,59511.0,11702.4,14.0,32,1,1,0.7090520592677687,0.0245998749416883,8,1
8922,726,55330.0,12839.68,12.0,50,1,2,0.6491135776920929,0.1177550842776056,0,1
8923,590,28839.0,12081.0,60.0,35,0,1,0.0176901258163189,0.2256782557407732,6,0
8924,520,84999.0,20918.0,72.0,43,1,4,0.2846905231087596,0.3103737824467634,7,0
8925,477,34057.6,16724.0,1.8,51,0,1,0.8495601965842683,0.2511306976473705,32,0
8926,499,57232.8,18437.0,24.3,35,2,2,0.4656755112075457,0.2698539988824059,15,0
8927,789,62753.0,12668.160000000002,24.0,34,2,0,0.7019292269678248,0.1678632468392601,15,1
8928,478,23819.0,23403.0,60.0,27,0,3,0.1160452373900423,0.2665216543388431,5,0
8929,480,31336.0,17795.0,4.5,36,1,2,0.8975233842916706,0.2012400460049634,10,0
8930,598,47195.0,32556.0,36.0,30,0,3,0.2479046178264872,0.2564067718877411,3,0
8931,553,39707.0,31350.0,84.0,32,0,3,0.4216569784587872,0.3090009500202014,2,0
8932,558,69057.0,10931.0,48.0,18,0,3,0.2009317418418437,0.2436254491974292,5,0
8933,447,48997.600000000006,24394.0,9.0,42,1,0,0.4421904142148589,0.2290815627423043,16,0
8934,606,34817.0,36726.0,48.0,32,0,1,0.234471781352428,0.2587822324943619,9,0
8935,606,34110.0,55137.0,48.0,61,0,3,0.4957983974575029,0.216195006558636,4,0
8936,537,61351.0,20747.0,60.0,21,0,0,0.1342537989822566,0.3028493027067476,3,0
8937,584,22256.0,12681.0,5.4,50,0,2,0.2683342749671823,0.1633076706285088,9,0
8938,512,21583.0,15058.0,60.0,45,0,3,0.1640078977470269,0.2713644708847258,10,0
8939,361,42453.600000000006,19123.0,3.6,46,1,1,0.363653680874373,0.1910136274638696,6,0
8940,512,49100.0,16664.960000000003,16.0,40,1,2,0.2488217207631793,0.1995855220109078,9,1
8941,423,66014.40000000001,17372.0,5.4,56,0,2,0.4732310070664499,0.1941604289360313,16,0
8942,744,51791.0,14041.6,10.0,36,0,3,0.4314375896563474,0.1570418701720567,0,1
8943,838,48339.0,17212.16,3.0,45,1,3,0.4427304154682862,0.2364782099758731,16,1
8944,558,50727.0,12007.04,11.0,48,1,0,0.3412562617886159,0.1824533806920601,8,1
8945,404,43181.600000000006,17436.0,21.6,39,1,2,0.7401582196828327,0.0947352594932258,9,0
8946,335,55388.8,23920.0,22.5,29,1,1,0.7740478096477752,0.2992852061721564,5,0
8947,477,54643.0,34610.0,36.0,41,0,3,0.4639776557696065,0.2582250678701051,4,0
8948,545,139385.0,13186.0,60.0,21,0,0,0.4556265565575059,0.2401716554210712,9,1
8949,691,43298.0,15754.240000000003,7.0,50,2,1,0.820054245416307,0.2461201718810316,1,1
8950,545,30278.0,19483.0,48.0,52,0,3,0.4003479353459196,0.2475779050270503,4,0
8951,584,34908.8,14899.0,2.7,60,1,1,0.4469678394917252,0.1198754188299425,6,0
8952,352,45732.8,18285.0,3.6,52,2,1,0.2613084808765307,0.2632899350631768,9,0
8953,615,116758.0,37569.0,48.0,27,0,2,0.2978053054255978,0.2208559409902769,5,0
8954,428,47698.4,22131.0,6.3,58,2,2,0.6124768039884712,0.1535538185209112,5,0
8955,599,90966.0,30257.0,120.0,57,0,4,0.0611072911970324,0.25761969623178,3,1
8956,746,69201.0,9640.96,17.0,42,0,2,0.6908760627981407,0.1882602667031741,0,1
8957,560,38344.0,19694.0,60.0,44,0,1,0.4628655701422224,0.2204889670227045,1,0
8958,519,29825.6,15157.0,10.8,50,1,0,0.3846991824916551,0.1380594596211527,3,0
8959,523,39180.8,15220.0,6.3,48,2,3,0.2195171514594983,0.2134430414835423,26,0
8960,368,51002.4,21794.0,3.6,49,1,4,0.2798588667771124,0.2191575882443296,21,0
8961,650,42001.600000000006,26070.0,2.7,30,1,2,0.4069272021628408,0.2815040940302129,6,0
8962,424,47208.0,18184.0,8.1,44,0,0,0.9323553639341544,0.0841581072575156,26,0
8963,542,110260.0,42180.0,36.0,63,0,1,0.2594798739784063,0.2677700268752757,8,0
8964,545,26069.0,16096.0,72.0,28,0,3,0.3781765666635223,0.3032826182884308,8,0
8965,576,61858.0,19651.0,48.0,45,0,3,0.2376838205739827,0.2517229461760445,4,0
8966,562,59669.0,8754.0,36.0,35,0,3,0.2129657556707233,0.1994182739261936,10,0
8967,485,61486.0,30257.0,60.0,40,0,0,0.1760867353064676,0.3275229820561797,2,0
8968,590,16811.0,22469.0,60.0,30,0,3,0.4984544340489494,0.2461678556865569,3,0
8969,613,80380.0,55615.0,84.0,54,0,0,0.1386871913906489,0.2464708368396061,1,0
8970,619,104571.0,16317.0,24.0,27,0,4,0.2287332264625271,0.1971375197899985,3,1
8971,571,46989.0,18597.0,60.0,22,0,3,0.5882874601085062,0.2509774641236946,2,1
8972,301,46800.0,20589.0,13.5,44,0,1,0.2909110325782207,0.1326595996670961,0,0
8973,492,52816.0,14263.0,4.5,43,0,3,0.3230413868942564,0.1707251601058664,10,0
8974,499,96999.0,10340.0,60.0,50,0,1,0.5168445158021475,0.2672500053310655,3,1
8975,539,61980.0,15351.680000000002,23.0,44,1,4,0.1515679027951033,0.0710412852257997,24,1
8976,637,44246.0,13176.320000000002,4.0,45,1,3,0.4850186428477522,0.1040313147880271,12,1
8977,474,45926.0,12478.0,48.0,32,0,0,0.2296469032704385,0.2822064039909002,3,0
8978,498,40197.600000000006,26353.0,9.0,52,2,3,0.0261567738566508,0.2183518612492029,1,0
8979,460,39924.8,25494.0,3.6,47,1,1,0.1006128267456603,0.250439304461813,24,0
8980,614,62011.0,37124.0,48.0,49,0,3,0.1786711833181138,0.2178887005497668,6,0
8981,474,59072.8,28512.0,3.6,44,2,3,0.808526803575138,0.0489461417207092,23,0
8982,550,52417.0,36619.0,48.0,45,0,4,0.1057670347005938,0.2781463649362295,8,0
8983,523,15000.0,13879.0,60.0,33,0,1,0.3668960471331983,0.2690634753047489,2,0
8984,531,63145.0,35420.0,72.0,35,0,0,0.1629548872508954,0.2723482726642311,10,0
8985,450,63495.2,14866.0,1.8,57,0,4,0.8700977452476246,0.044332071853605,3,0
8986,566,30277.0,12419.0,96.0,26,0,0,0.4147669940741375,0.2629107842225113,2,0
8987,809,82008.0,10108.8,15.0,52,0,3,0.0527809627590176,0.1258023898744104,7,1
8988,585,42682.0,12418.56,11.0,41,1,1,0.4987318816266345,0.0568335369650254,5,1
8989,635,19590.0,16902.0,36.0,43,1,1,0.0498965859934336,0.1823211677347006,3,0
8990,636,28520.0,10428.0,60.0,49,0,0,0.1561208267527004,0.1900005319202456,4,0
8991,586,29644.0,15375.0,12.0,58,0,0,0.3337799123565704,0.218235182727827,8,0
8992,470,41678.0,12455.0,48.0,33,0,0,0.3079046410090982,0.326946,11,0
8993,664,59260.0,13107.2,6.0,44,1,0,0.1524653106556001,0.1314002652127405,17,1
8994,335,51560.8,21403.0,7.2,46,1,0,0.2363086448527197,0.1739083220417734,27,0
8995,698,50368.0,20816.0,7.2,43,0,4,0.161323154082832,0.0801904074973133,25,0
8996,605,99794.0,17406.0,108.0,20,0,1,0.2742832210235352,0.2652860194718415,5,0
8997,414,45761.600000000006,16341.0,18.9,31,1,3,0.090964553703463,0.0742101530426443,8,0
8998,699,54532.0,6827.52,17.0,45,2,0,0.7508705879268014,0.2164838217565506,4,1
8999,657,53665.0,16021.0,96.0,69,0,0,0.1732879210817041,0.2173516334061647,2,0
9000,399,44796.8,10640.0,1.8,61,2,2,0.8506847726339741,0.1694939500936977,39,0
9001,311,67149.6,15509.0,13.5,48,2,1,0.2549478010828301,0.1916955698270256,18,0
9002,373,36808.0,19269.0,15.3,48,0,1,0.7008088230427035,0.2362204351915904,26,0
9003,398,41508.0,16817.0,3.6,48,1,2,0.1660769084494354,0.0245215838695915,27,0
9004,604,94929.0,15368.0,72.0,45,0,0,0.2974320150894619,0.2538935128710883,4,1
9005,470,49772.0,10790.0,36.0,52,0,1,0.0894023405358948,0.2406263170164568,2,1
9006,444,88453.0,20402.0,48.0,41,0,1,0.0625123280591072,0.3036013367954381,10,1
9007,637,60723.0,46538.0,72.0,63,0,0,0.2456916055441029,0.2584679579932025,9,0
9008,544,31909.0,13029.120000000004,12.0,48,2,1,0.4580122233378277,0.2120575858116448,17,1
9009,607,36886.0,10288.0,36.0,18,0,4,0.2338035454493317,0.1912893975054655,3,0
9010,645,65522.0,9806.08,17.0,31,2,1,0.4747210622346082,0.1556229309786536,9,1
9011,321,46915.2,25351.0,5.4,52,2,4,0.392350389305301,0.1628540381670807,8,0
9012,509,62984.8,25238.0,2.7,47,1,2,0.2989743983901464,0.0107578538719133,21,0
9013,797,62895.0,11592.96,12.0,48,2,4,0.6897343271513977,0.1134618863156138,2,1
9014,539,137671.0,16567.0,60.0,45,0,1,0.5683270278061656,0.2703806163884506,8,1
9015,554,41616.0,38965.0,96.0,39,0,2,0.2243961256227629,0.3177151953702498,7,0
9016,585,50788.0,26840.0,9.9,49,0,1,0.9374146762508558,0.2508678032355192,14,0
9017,729,35564.8,10280.0,8.1,55,2,3,0.5337308726021142,0.2590744242172626,1,0
9018,538,60120.0,36847.0,60.0,43,0,1,0.1783294915392959,0.2942957638227314,2,0
9019,617,74368.8,15808.0,22.5,40,2,0,0.8202686869576803,0.0670986331918438,13,0
9020,606,47798.0,18703.0,72.0,46,0,3,0.1622291967605199,0.255452065626109,5,0
9021,559,52446.0,23848.0,24.0,18,0,4,0.1367545285824185,0.2080917838987696,4,0
9022,588,79661.0,13743.36,11.0,37,0,0,0.3026997549512433,0.1960791339450474,11,1
9023,622,74874.40000000001,17147.0,3.6,38,2,0,0.1347995000098033,0.1670511228784846,0,0
9024,467,32204.0,16675.0,60.0,29,2,1,0.4183069857405002,0.2656009692114331,3,0
9025,570,32492.0,17204.0,108.0,18,0,3,0.1912081833568645,0.2501347195882037,5,0
9026,610,127246.0,29496.0,72.0,47,0,1,0.3734696813442264,0.2375694408599457,4,0
9027,679,49463.0,36448.0,36.0,66,1,2,0.2821249655464774,0.1843069822587252,3,0
9028,464,56648.8,15422.0,1.8,63,2,0,0.3580396560482196,0.0242225243393858,2,0
9029,592,85584.0,16896.0,60.0,38,0,3,0.0843161767719385,0.1965134295916172,11,1
9030,719,75064.0,31543.0,6.3,49,2,4,0.4447536567768654,0.0571271925461996,11,0
9031,336,35420.8,17312.0,7.2,52,0,0,0.475898970544312,0.2187408551279536,34,0
9032,441,116234.0,23222.0,36.0,39,0,3,0.1777110553444911,0.2926387022062162,3,1
9033,592,106906.0,50289.0,72.0,26,0,3,0.4649597390922985,0.249492270908581,5,0
9034,653,76809.0,13695.0,60.0,62,0,4,0.2186635624801207,0.1594433170477475,6,1
9035,373,45192.8,20629.0,11.7,51,0,3,0.3919192677674473,0.2889894409287316,32,0
9036,458,39404.8,19115.0,14.4,44,0,2,0.6471102446702557,0.0264730125679185,3,0
9037,484,54434.4,13910.0,1.8,61,0,1,0.0902940969993896,0.2986424651330766,27,0
9038,519,45560.0,23752.0,6.3,53,0,3,0.7664904827764271,0.0224751042046475,9,0
9039,616,28327.0,13915.0,12.0,50,0,0,0.2227675090959469,0.1669467951864676,5,0
9040,704,62214.0,13971.84,12.0,52,2,4,0.2915233058674976,0.2681799075620806,19,1
9041,473,130485.0,14811.0,36.0,49,0,1,0.3908037111718054,0.2577750076086874,8,1
9042,596,27077.0,24904.0,60.0,40,0,3,0.3031858299825835,0.2126574111054037,5,0
9043,540,15000.0,32713.0,60.0,20,0,0,0.2125862542440211,0.2422134659788433,9,0
9044,355,63958.4,28378.0,9.0,44,0,0,0.173381427603262,0.1523316664952171,15,0
9045,486,30594.4,25118.0,1.8,48,2,2,0.0341832089828487,0.2017533953641934,12,0
9046,521,57884.0,16260.0,7.2,39,1,3,0.2804239134084302,0.023427180178367,8,0
9047,552,28213.0,20271.0,36.0,24,0,0,0.2915174960590503,0.2031257086712142,6,0
9048,843,76309.0,10785.28,15.0,26,0,1,0.2333359049516572,0.0607382066325071,8,1
9049,489,46252.8,19349.0,14.4,41,0,4,0.4860225048228517,0.2405051943260064,14,0
9050,554,140911.0,9753.0,96.0,55,0,1,0.1546209232623193,0.2659605600495073,5,1
9051,617,41847.0,16379.0,48.0,23,0,4,0.2899351617900434,0.1864040372068884,3,1
9052,464,30496.800000000003,18578.0,5.4,36,1,3,0.8591382453774623,0.2458739851781453,6,0
9053,498,66187.2,9454.0,10.8,51,1,4,0.3126983911255451,0.216817735312766,29,0
9054,669,70651.0,8225.28,14.0,49,1,2,0.2115361163226575,0.121678547750484,18,1
9055,328,56742.4,22697.0,13.5,48,0,1,0.1082011364874427,0.0176967330736796,7,0
9056,753,65157.0,14252.160000000002,8.0,59,2,3,0.6271645918263297,0.1785252026116696,17,1
9057,545,48674.0,54357.0,24.0,38,0,3,0.3417277645256963,0.2636733645659982,7,0
9058,637,77097.0,51749.0,84.0,32,0,1,0.0466372456594742,0.2471114026354617,6,0
9059,594,23124.0,63947.0,48.0,24,0,3,0.3635626092005612,0.2562764484093159,3,0
9060,410,66843.2,14777.0,6.3,37,2,1,0.5479976734242078,0.255412346079202,9,0
9061,542,23840.0,24603.0,36.0,32,0,3,0.2246128051481243,0.2863235999999999,4,0
9062,567,41146.0,15241.6,22.0,43,1,1,0.5744016769276968,0.1120848721432171,8,1
9063,518,27841.0,47649.0,36.0,39,0,0,0.3633725239642568,0.2196688111905949,7,0
9064,557,82191.0,14407.680000000002,13.0,54,1,0,0.5491738493144421,0.2888672390654126,6,1
9065,651,239359.0,40546.0,96.0,46,0,4,0.3194311549944849,0.2793494708304732,4,1
9066,626,64605.0,9882.88,14.0,37,0,1,0.7006512577046929,0.0416019528092733,10,1
9067,446,43789.0,19296.0,48.0,31,0,0,0.2732953480088942,0.3260054588297027,4,0
9068,663,54303.2,18494.0,9.0,50,0,0,0.4409883846781569,0.2910784900065738,30,0
9069,580,54536.0,25430.0,84.0,39,0,4,0.2416578720464628,0.2448436207293639,6,0
9070,634,32348.0,17240.0,11.7,48,0,4,0.6932757500945199,0.1106049056728126,24,0
9071,842,46100.0,11046.4,5.0,42,2,4,0.4001652597136164,0.1574049827110517,22,1
9072,573,98285.0,21049.0,24.0,61,2,3,0.2713980213654837,0.211140623334537,5,1
9073,629,31332.0,26962.0,3.6,56,1,2,0.3631563722693568,0.2659833006583944,23,0
9074,542,22847.2,24128.0,8.1,45,1,4,0.0006185571648532,0.037322096458723,18,0
9075,517,44058.4,22530.0,9.0,49,1,4,0.3470633469292865,0.2879410296355458,12,0
9076,509,154643.0,52012.0,36.0,32,0,3,0.0394807192180111,0.3390144,5,0
9077,434,59828.0,17861.0,6.3,54,0,3,0.9862769795880504,0.0505454758488822,0,0
9078,552,115519.0,43843.0,24.0,25,0,1,0.4013288872014305,0.2310576455170901,4,1
9079,429,67578.40000000001,18978.0,9.0,52,1,4,0.95746866748884,0.1876287381464058,20,0
9080,566,24277.6,11996.0,12.6,51,1,1,0.4358589153901526,0.1977658336427541,6,0
9081,635,68328.0,13239.04,10.0,47,0,3,0.1190470496212103,0.2442800413736536,2,1
9082,469,40480.0,21977.0,4.5,40,2,0,0.0631981578353976,0.2065340242482446,8,0
9083,534,34894.0,18922.0,24.0,40,0,3,0.215127709506839,0.2035081391165354,2,0
9084,619,115051.0,20096.0,60.0,43,0,2,0.2463306711699832,0.2346127285392337,3,1
9085,534,20124.0,14579.0,36.0,32,0,1,0.2982041666700388,0.1995692046551863,2,0
9086,626,38831.2,24038.0,2.7,50,0,3,0.1716241386284535,0.1111011545550009,18,0
9087,577,31117.0,91119.0,48.0,31,0,0,0.4581082635960424,0.2979657988372915,2,0
9088,331,49529.600000000006,24189.0,5.4,58,1,0,0.6425259534302193,0.2983255332647966,5,0
9089,749,67020.0,16229.760000000002,4.0,38,0,3,0.3739871736511828,0.0554098605360297,15,1
9090,642,166202.0,24595.0,36.0,43,2,4,0.4313723387916039,0.1716118655795293,5,1
9091,381,42363.2,14993.0,9.9,54,2,3,0.0238656830448016,0.2404972790695599,6,0
9092,831,68747.0,10803.840000000002,4.0,59,0,4,0.2935396783711349,0.1245604686434273,27,1
9093,471,50296.0,18480.0,36.0,40,0,4,0.2642599050068532,0.2850117140917836,5,0
9094,589,83025.0,13939.0,36.0,26,1,1,0.4715354869317512,0.2001287246591277,2,1
9095,664,49201.0,11809.920000000002,4.0,61,1,3,0.65672893321691,0.2491502019275786,4,1
9096,633,118872.0,15555.0,48.0,53,0,1,0.084763975250957,0.2115152406696214,5,1
9097,543,55921.600000000006,25551.0,15.3,45,0,0,0.4750158777440962,0.1968288091384037,1,0
9098,554,41503.0,20412.160000000003,7.0,54,0,1,0.7585917346335777,0.1928824729331199,0,1
9099,699,47293.0,9197.44,20.0,47,1,3,0.6229714573586747,0.0199432914506089,4,1
9100,737,64116.0,21018.0,8.1,40,2,2,0.6246883481193816,0.022115976758827,12,0
9101,790,65011.2,23622.0,20.7,36,1,0,0.7396192510267294,0.0535116415309204,12,0
9102,605,52441.0,17650.0,48.0,48,0,3,0.517833239022051,0.1942630130311078,7,0
9103,532,38956.0,50312.0,108.0,41,0,3,0.6594340452648824,0.3951744,5,0
9104,829,51482.0,12126.72,16.0,50,1,2,0.0892009208423586,0.1781379457127407,20,1
9105,762,43548.8,13479.0,2.7,62,2,3,0.4895975038081622,0.1478716129413886,13,0
9106,552,64865.0,11107.2,4.0,50,1,2,0.8480878898038501,0.022071331895391,7,1
9107,450,47505.600000000006,17910.0,7.2,44,2,2,0.250797966081455,0.2466518350473801,18,0
9108,637,67337.0,43708.0,24.0,45,2,0,0.2233550145092717,0.2183810689639219,9,0
9109,445,61576.0,19697.0,72.0,33,0,3,0.3831812496828662,0.3349352638311218,7,0
9110,607,46452.0,19843.0,19.8,31,0,2,0.5024244987176446,0.1053136645723693,0,0
9111,595,16288.0,13832.0,36.0,22,0,4,0.168324100660505,0.1979319627423436,4,0
9112,571,24309.0,19833.0,60.0,21,0,1,0.23648800161426,0.2836483334161803,6,0
9113,338,43868.8,23487.0,21.6,32,0,3,0.7018244674791074,0.048412441131824,14,0
9114,609,53541.600000000006,11568.0,11.7,50,1,1,0.6296837044124342,0.2173262862031802,29,0
9115,562,74072.0,15865.6,23.0,42,1,0,0.6279356676438079,0.1409949497048475,17,1
9116,547,67160.0,40908.0,36.0,37,0,3,0.2369762382165825,0.2691206828402406,4,0
9117,438,41047.2,15060.0,18.9,40,2,2,0.6114806724166192,0.2650836611417844,17,0
9118,624,29668.0,52880.0,60.0,52,0,1,0.052541959750926,0.2415638827033628,7,0
9119,486,53205.600000000006,22489.0,9.0,53,0,1,0.9245498721414176,0.0171403635963993,21,0
9120,583,24144.0,29067.0,48.0,20,2,3,0.2147385093811989,0.2475728775457976,7,0
9121,401,42200.0,13958.0,11.7,50,2,3,0.763144299586762,0.1029859216238307,20,0
9122,608,113269.0,36147.0,96.0,43,0,4,0.2022010417224891,0.28935391494041,7,0
9123,570,58425.600000000006,22787.0,4.5,41,1,2,0.3244088921484362,0.2730291666989571,14,0
9124,625,70867.0,21857.0,108.0,32,0,1,0.3402029513259672,0.2932079427831112,6,0
9125,562,24935.0,14195.0,12.0,25,0,1,0.2952140036509585,0.1589162207893441,8,0
9126,616,73362.0,47605.0,84.0,44,0,3,0.2467618117904727,0.2959774601820891,6,0
9127,427,24936.0,17888.0,2.7,50,1,3,0.705921239404179,0.2488034990039444,16,0
9128,417,42364.8,27380.0,0.9,51,1,2,0.2041602066480456,0.144446074631894,13,0
9129,521,119257.0,49386.0,60.0,30,0,4,0.4421428416353963,0.3382061722069652,1,0
9130,819,62426.0,10957.440000000002,6.0,61,0,1,0.3252560766357368,0.207982667736852,19,1
9131,732,89243.0,11665.920000000002,21.0,35,0,0,0.4262502706524959,0.0826316576948336,14,1
9132,632,57473.0,28196.0,12.0,54,0,1,0.1111160071409596,0.1417568,5,0
9133,493,42827.0,22891.0,24.0,42,0,1,0.1576522594017825,0.2520387306846088,5,0
9134,569,62944.0,14737.920000000002,4.0,50,0,2,0.6046422462195572,0.1904413632562013,23,1
9135,645,38979.2,17889.0,7.2,53,0,1,0.4105554386703264,0.1463996769590113,0,0
9136,777,50723.0,14021.120000000004,4.0,41,0,2,0.7075646583582818,0.180164991555904,1,1
9137,320,60060.8,17732.0,15.3,43,2,4,0.9995946221414752,0.2483055486736375,19,0
9138,638,45253.0,16435.0,24.0,28,0,4,0.0884729601026118,0.175843206433078,10,0
9139,538,27300.0,29010.0,48.0,41,0,3,0.1745053151924518,0.2286874600073249,7,0
9140,655,57717.0,13504.0,48.0,70,0,3,0.3417093780509652,0.1712993813727209,2,0
9141,584,89504.0,31756.0,12.0,44,0,3,0.1684714599580383,0.2174210961383385,3,0
9142,569,63236.0,15286.0,96.0,59,0,1,0.2384531089957945,0.2232492628506638,3,0
9143,612,55298.0,39861.0,60.0,31,0,0,0.3120813838913299,0.2535204011157895,2,0
9144,682,50803.2,17503.0,0.9,57,0,1,0.5303183822545119,0.0305196963131283,28,0
9145,615,80127.20000000001,10957.0,12.6,36,1,4,0.5008255952709596,0.2974583171284886,3,0
9146,519,83856.0,14572.8,5.0,35,0,0,0.4783781754850168,0.2086052558468676,6,1
9147,530,21410.0,9106.0,36.0,26,0,0,0.006693807376006,0.226784734912587,4,0
9148,501,35326.0,41451.0,60.0,33,0,1,0.2093190803670297,0.3494994197973715,6,0
9149,576,75824.0,51437.0,48.0,27,0,3,0.4389450311876194,0.2732840986917474,5,0
9150,349,51801.600000000006,26930.0,18.0,43,2,0,0.991910076434449,0.0712834140537864,2,0
9151,603,50083.0,11762.0,24.0,31,0,4,0.1432014890219212,0.1858801334124696,4,0
9152,382,48113.600000000006,12354.0,0.9,35,1,0,0.7505103622348727,0.2981137836240083,3,0
